"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr11",75551611,75553308,1698,"*","IL7-H_H3k27ac_S295_peak_2828",34,".",4.16781,5.82971,3.49883,"Promoter (<=1kb)",11,75551429,75551511,83,1,"100628624","ENSMUST00000175359.1",182,"ENSMUSG00000093100","Mir3971","microRNA 3971"
"chr11",75559293,75562096,2804,"*","IL7-H_H3k27ac_S295_peak_2829",40,".",4.71565,6.42764,4.05638,"Promoter (<=1kb)",11,75560821,75567067,6247,1,"215113","ENSMUST00000151891.1",0,"ENSMUSG00000038178","Slc43a2","solute carrier family 43, member 2"
"chr11",75572508,75574601,2094,"*","IL7-H_H3k27ac_S295_peak_2830",35,".",4.17585,5.93969,3.57298,"3' UTR",11,75566816,75571790,4975,1,"215113","ENSMUST00000155981.1",5692,"ENSMUSG00000038178","Slc43a2","solute carrier family 43, member 2"
"chr11",75587942,75588608,667,"*","IL7-H_H3k27ac_S295_peak_2831",62,".",5.46609,8.75928,6.20603,"Promoter (<=1kb)",11,75588097,75628804,40708,1,"18738","ENSMUST00000143219.7",0,"ENSMUSG00000017781","Pitpna","phosphatidylinositol transfer protein, alpha"
"chr11",75620853,75624889,4037,"*","IL7-H_H3k27ac_S295_peak_2832",30,".",3.86207,5.39076,3.09124,"Promoter (<=1kb)",11,75620671,75626306,5636,1,"18738","ENSMUST00000153768.1",182,"ENSMUSG00000017781","Pitpna","phosphatidylinositol transfer protein, alpha"
"chr11",75629858,75631259,1402,"*","IL7-H_H3k27ac_S295_peak_2833",25,".",3.82165,4.81266,2.55516,"Promoter (<=1kb)",11,75630988,75648871,17884,1,"19062","ENSMUST00000006286.8",0,"ENSMUSG00000006127","Inpp5k","inositol polyphosphate 5-phosphatase K"
"chr11",75650929,75657146,6218,"*","IL7-H_H3k27ac_S295_peak_2834",106,".",8.12047,13.4034,10.6159,"Promoter (<=1kb)",11,75651510,75673910,22401,1,"17913","ENSMUST00000069057.12",0,"ENSMUSG00000017774","Myo1c","myosin IC"
"chr11",75678556,75681091,2536,"*","IL7-H_H3k27ac_S295_peak_2835",82,".",6.61158,10.8791,8.28208,"Promoter (<=1kb)",11,75679259,75706065,26807,1,"12928","ENSMUST00000017920.13",0,"ENSMUSG00000017776","Crk","v-crk avian sarcoma virus CT10 oncogene homolog"
"chr11",75732542,75733666,1125,"*","IL7-H_H3k27ac_S295_peak_2836",113,".",8.32255,14.1695,11.3424,"Promoter (<=1kb)",11,75732869,75765845,32977,1,"22627","ENSMUST00000067664.9",0,"ENSMUSG00000020849","Ywhae","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide"
"chr11",76178969,76180483,1515,"*","IL7-H_H3k27ac_S295_peak_2837",15,".",3.06694,3.73238,1.59529,"Promoter (<=1kb)",11,76179671,76208173,28503,1,"116972","ENSMUST00000129853.7",0,"ENSMUSG00000069808","Tlcd3a","TLC domain containing 3A"
"chr11",76216874,76217951,1078,"*","IL7-H_H3k27ac_S295_peak_2838",23,".",3.60654,4.65059,2.39942,"Promoter (<=1kb)",11,76217608,76218666,1059,1,"13168","ENSMUST00000040806.4",0,"ENSMUSG00000038057","Dbil5","diazepam binding inhibitor-like 5"
"chr11",76243356,76243981,626,"*","IL7-H_H3k27ac_S295_peak_2839",14,".",2.83583,3.59534,1.4641,"Promoter (<=1kb)",11,76210571,76243663,33093,2,"276919","ENSMUST00000169701.7",0,"ENSMUSG00000049396","Gemin4","gem nuclear organelle associated protein 4"
"chr11",76271211,76272666,1456,"*","IL7-H_H3k27ac_S295_peak_2840",74,".",6.46742,9.99739,7.41248,"Exon (ENSMUST00000021204.3/18230, exon 5 of 8)",11,76249212,76250508,1297,1,"67390","ENSMUST00000155526.2",21999,"ENSMUSG00000038046","Mrm3","mitochondrial rRNA methyltransferase 3"
"chr11",76397753,76399881,2129,"*","IL7-H_H3k27ac_S295_peak_2841",50,".",4.95418,7.49522,5.07003,"Promoter (<=1kb)",11,76257198,76399140,141943,2,"18230","ENSMUST00000021204.3",0,"ENSMUSG00000020844","Nxn","nucleoredoxin"
"chr11",76406950,76407583,634,"*","IL7-H_H3k27ac_S295_peak_2842",107,".",7.71275,13.5831,10.7413,"Promoter (<=1kb)",11,76406952,76414329,7378,1,"56322","ENSMUST00000120699.7",0,"ENSMUSG00000020843","Timm22","translocase of inner mitochondrial membrane 22"
"chr11",76456364,76459057,2694,"*","IL7-H_H3k27ac_S295_peak_2843",61,".",5.50403,8.71149,6.18973,"3' UTR",11,76454544,76468298,13755,2,"109934","ENSMUST00000130364.2",9241,"ENSMUSG00000017631","Abr","active BCR-related gene"
"chr11",76461410,76461764,355,"*","IL7-H_H3k27ac_S295_peak_2844",23,".",3.28769,4.69337,2.39476,"Exon (ENSMUST00000094012.10/109934, exon 8 of 22)",11,76454544,76468298,13755,2,"109934","ENSMUST00000130364.2",6534,"ENSMUSG00000017631","Abr","active BCR-related gene"
"chr11",76478713,76479622,910,"*","IL7-H_H3k27ac_S295_peak_2845",15,".",2.88163,3.69777,1.57612,"Exon (ENSMUST00000094012.10/109934, exon 3 of 22)",11,76416751,76468465,51715,2,"109934","ENSMUST00000065028.13",-10248,"ENSMUSG00000017631","Abr","active BCR-related gene"
"chr11",76481830,76483818,1989,"*","IL7-H_H3k27ac_S295_peak_2846",36,".",4.41147,6.04296,3.69332,"Intron (ENSMUST00000094012.10/109934, intron 2 of 21)",11,76464238,76493929,29692,2,"109934","ENSMUST00000151526.2",10111,"ENSMUSG00000017631","Abr","active BCR-related gene"
"chr11",76492924,76498168,5245,"*","IL7-H_H3k27ac_S295_peak_2847",70,".",5.94919,9.66684,7.09852,"Promoter (<=1kb)",11,76419104,76495456,76353,2,"109934","ENSMUST00000108408.8",0,"ENSMUSG00000017631","Abr","active BCR-related gene"
"chr11",76503543,76506543,3001,"*","IL7-H_H3k27ac_S295_peak_2848",41,".",4.5107,6.58854,4.19505,"Promoter (2-3kb)",11,76416735,76508995,92261,2,"109934","ENSMUST00000108407.9",2452,"ENSMUSG00000017631","Abr","active BCR-related gene"
"chr11",76508187,76512688,4502,"*","IL7-H_H3k27ac_S295_peak_2849",56,".",5.13074,8.07684,5.62211,"Promoter (<=1kb)",11,76416734,76509419,92686,2,"109934","ENSMUST00000094012.10",0,"ENSMUSG00000017631","Abr","active BCR-related gene"
"chr11",76588306,76588660,355,"*","IL7-H_H3k27ac_S295_peak_2850",27,".",3.71989,5.02656,2.75671,"Intron (ENSMUST00000238684.1/109934, intron 1 of 22)",11,76479003,76577727,98725,2,"109934","ENSMUST00000176179.7",-10579,"ENSMUSG00000017631","Abr","active BCR-related gene"
"chr11",76623628,76624012,385,"*","IL7-H_H3k27ac_S295_peak_2851",17,".",2.95354,3.94052,1.78076,"Promoter (<=1kb)",11,76416734,76623558,206825,2,"109934","ENSMUST00000238684.1",-70,"ENSMUSG00000017631","Abr","active BCR-related gene"
"chr11",76762869,76763660,792,"*","IL7-H_H3k27ac_S295_peak_2852",50,".",4.74522,7.53807,5.0556,"Promoter (<=1kb)",11,76726602,76763579,36978,2,"53334","ENSMUST00000010536.8",0,"ENSMUSG00000010392","Gosr1","golgi SNAP receptor complex member 1"
"chr11",76804999,76806948,1950,"*","IL7-H_H3k27ac_S295_peak_2853",18,".",2.96427,4.04668,1.82717,"Promoter (1-2kb)",11,76805716,76808826,3111,2,"12874","ENSMUST00000132796.1",1878,"ENSMUSG00000020841","Cpd","carboxypeptidase D"
"chr11",76945426,76946295,870,"*","IL7-H_H3k27ac_S295_peak_2854",20,".",3.4533,4.24938,2.0342,"Promoter (<=1kb)",11,76945504,76987379,41876,1,"104184","ENSMUST00000021197.9",0,"ENSMUSG00000020840","Blmh","bleomycin hydrolase"
"chr11",76966902,76967185,284,"*","IL7-H_H3k27ac_S295_peak_2855",14,".",2.6996,3.67511,1.46386,"3' UTR",11,76961296,76965915,4620,1,"104184","ENSMUST00000145732.2",5606,"ENSMUSG00000020840","Blmh","bleomycin hydrolase"
"chr11",77061668,77061925,258,"*","IL7-H_H3k27ac_S295_peak_2856",12,".",2.62763,3.37017,1.28314,"Intron (ENSMUST00000102494.7/237859, intron 2 of 6)",11,77050635,77078037,27403,2,"237859","ENSMUST00000127758.1",16112,"ENSMUSG00000037958","Nsrp1","nuclear speckle regulatory protein 1"
"chr11",77077866,77078745,880,"*","IL7-H_H3k27ac_S295_peak_2857",48,".",4.64307,7.29308,4.81847,"Promoter (<=1kb)",11,77044292,77078435,34144,2,"237859","ENSMUST00000102494.7",0,"ENSMUSG00000037958","Nsrp1","nuclear speckle regulatory protein 1"
"chr11",77215186,77217206,2021,"*","IL7-H_H3k27ac_S295_peak_2858",108,".",7.58171,13.6683,10.8602,"Promoter (<=1kb)",11,77216287,77393153,176867,1,"237860","ENSMUST00000156488.7",0,"ENSMUSG00000037926","Ssh2","slingshot protein phosphatase 2"
"chr11",77348297,77349755,1459,"*","IL7-H_H3k27ac_S295_peak_2859",97,".",7.11401,12.5346,9.77467,"Promoter (<=1kb)",11,77348288,77432157,83870,1,"237860","ENSMUST00000180554.1",9,"ENSMUSG00000037926","Ssh2","slingshot protein phosphatase 2"
"chr11",77370662,77373365,2704,"*","IL7-H_H3k27ac_S295_peak_2860",65,".",5.89557,9.13979,6.59546,"Intron (ENSMUST00000156488.7/237860, intron 3 of 3)",11,77348288,77432157,83870,1,"237860","ENSMUST00000180554.1",22374,"ENSMUSG00000037926","Ssh2","slingshot protein phosphatase 2"
"chr11",77385604,77386712,1109,"*","IL7-H_H3k27ac_S295_peak_2861",27,".",3.45966,4.9818,2.71083,"Intron (ENSMUST00000156488.7/237860, intron 3 of 3)",11,77348288,77432157,83870,1,"237860","ENSMUST00000180554.1",37316,"ENSMUSG00000037926","Ssh2","slingshot protein phosphatase 2"
"chr11",77489254,77489955,702,"*","IL7-H_H3k27ac_S295_peak_2862",25,".",3.56385,4.83741,2.59851,"Promoter (<=1kb)",11,77470485,77489666,19182,2,"268445","ENSMUST00000037593.13",0,"ENSMUSG00000037907","Ankrd13b","ankyrin repeat domain 13b"
"chr11",77491543,77494160,2618,"*","IL7-H_H3k27ac_S295_peak_2863",31,".",3.82525,5.39272,3.10562,"Promoter (<=1kb)",11,77493562,77507786,14225,1,"216963","ENSMUST00000037285.9",0,"ENSMUSG00000011877","Git1","GIT ArfGAP 1"
"chr11",77512808,77513973,1166,"*","IL7-H_H3k27ac_S295_peak_2864",32,".",3.99681,5.55353,3.24527,"Promoter (<=1kb)",11,77508099,77513370,5272,2,"216964","ENSMUST00000060417.10",0,"ENSMUSG00000044328","Trp53i13","transformation related protein 53 inducible protein 13"
"chr11",77518378,77520940,2563,"*","IL7-H_H3k27ac_S295_peak_2865",25,".",3.4517,4.75169,2.52163,"Promoter (2-3kb)",11,77515984,77538607,22624,1,"67477","ENSMUST00000145676.1",2394,"ENSMUSG00000000686","Abhd15","abhydrolase domain containing 15"
"chr11",77606769,77608435,1667,"*","IL7-H_H3k27ac_S295_peak_2866",68,".",6.10788,9.47726,6.8955,"Promoter (<=1kb)",11,77529162,77607815,78654,2,"216965","ENSMUST00000058496.7",0,"ENSMUSG00000017291","Taok1","TAO kinase 1"
"chr11",77685175,77687847,2673,"*","IL7-H_H3k27ac_S295_peak_2867",73,".",6.04231,9.92247,7.33028,"Promoter (<=1kb)",11,77686155,77712741,26587,1,"68564","ENSMUST00000100802.10",0,"ENSMUSG00000037857","Nufip2","nuclear FMR1 interacting protein 2"
"chr11",77793479,77794308,830,"*","IL7-H_H3k27ac_S295_peak_2868",27,".",3.44067,5.01604,2.70092,"Intron (ENSMUST00000108375.8/360013, intron 2 of 41)",11,77801298,77865837,64540,1,"360013","ENSMUST00000100794.9",-6990,"ENSMUSG00000000631","Myo18a","myosin XVIIIA"
"chr11",77801063,77803636,2574,"*","IL7-H_H3k27ac_S295_peak_2869",44,".",4.42538,6.89119,4.44623,"Promoter (<=1kb)",11,77801298,77865837,64540,1,"360013","ENSMUST00000100794.9",0,"ENSMUSG00000000631","Myo18a","myosin XVIIIA"
"chr11",77852051,77855435,3385,"*","IL7-H_H3k27ac_S295_peak_2870",44,".",4.78906,6.81937,4.40934,"Promoter (<=1kb)",11,77853864,77865195,11332,1,"360013","ENSMUST00000135375.3",0,"ENSMUSG00000000631","Myo18a","myosin XVIIIA"
"chr11",77886111,77894624,8514,"*","IL7-H_H3k27ac_S295_peak_2871",117,".",8.02077,14.5473,11.7115,"Promoter (<=1kb)",11,77880615,77894096,13482,2,"19193","ENSMUST00000017597.4",0,"ENSMUSG00000017453","Pipox","pipecolic acid oxidase"
"chr11",77981283,77985176,3894,"*","IL7-H_H3k27ac_S295_peak_2872",71,".",6.28572,9.70902,7.1294,"Promoter (<=1kb)",11,77982754,78026214,43461,1,"268448","ENSMUST00000108360.7",0,"ENSMUSG00000037791","Phf12","PHD finger protein 12"
"chr11",78016815,78019472,2658,"*","IL7-H_H3k27ac_S295_peak_2873",38,".",4.34748,6.26996,3.89702,"Exon (ENSMUST00000108360.7/268448, exon 7 of 11)",11,78023381,78026192,2812,1,"268448","ENSMUST00000153428.1",-3909,"ENSMUSG00000037791","Phf12","PHD finger protein 12"
"chr11",78032392,78032817,426,"*","IL7-H_H3k27ac_S295_peak_2874",43,".",4.52378,6.82053,4.39925,"Promoter (<=1kb)",11,78030012,78032665,2654,2,"100504178","ENSMUST00000150471.1",0,"ENSMUSG00000087050","Dhrs13os","dehydrogenase/reductase 13, opposite strand"
"chr11",78080145,78080791,647,"*","IL7-H_H3k27ac_S295_peak_2875",25,".",3.4455,4.84629,2.57636,"Promoter (<=1kb)",11,78073376,78080383,7008,2,"57837","ENSMUST00000021183.3",0,"ENSMUSG00000020832","Eral1","Era like 12S mitochondrial rRNA chaperone 1"
"chr11",78094365,78095146,782,"*","IL7-H_H3k27ac_S295_peak_2876",12,".",2.64074,3.3883,1.29853,"Promoter (<=1kb)",11,78094660,78156700,62041,1,"216971","ENSMUST00000073705.11",0,"ENSMUSG00000037750","Fam222b","family with sequence similarity 222, member B"
"chr11",78115119,78115587,469,"*","IL7-H_H3k27ac_S295_peak_2877",20,".",3.10473,4.35926,2.09852,"Promoter (<=1kb)",11,78115606,78156700,41095,1,"216971","ENSMUST00000155571.1",-19,"ENSMUSG00000037750","Fam222b","family with sequence similarity 222, member B"
"chr11",78163067,78166548,3482,"*","IL7-H_H3k27ac_S295_peak_2878",154,".",9.70926,18.4232,15.4166,"Promoter (<=1kb)",11,78158499,78165589,7091,2,"22032","ENSMUST00000149437.7",0,"ENSMUSG00000017386","Traf4","TNF receptor associated factor 4"
"chr11",78168340,78173488,5149,"*","IL7-H_H3k27ac_S295_peak_2879",29,".",3.64212,5.27334,2.96894,"Promoter (<=1kb)",11,78168972,78169828,857,2,"140859","ENSMUST00000147798.1",0,"ENSMUSG00000017405","Nek8","NIMA (never in mitosis gene a)-related expressed kinase 8"
"chr11",78174506,78175154,649,"*","IL7-H_H3k27ac_S295_peak_2880",20,".",3.06923,4.31511,2.04895,"Promoter (1-2kb)",11,78166106,78176611,10506,2,"140859","ENSMUST00000152611.7",1457,"ENSMUSG00000017405","Nek8","NIMA (never in mitosis gene a)-related expressed kinase 8"
"chr11",78176337,78179833,3497,"*","IL7-H_H3k27ac_S295_peak_2881",100,".",7.2886,12.7718,10.0264,"Promoter (<=1kb)",11,78178827,78178887,61,1,"102465761","ENSMUST00000184358.1",0,"ENSMUSG00000099101","Mir7653","microRNA 7653"
"chr11",78182275,78183674,1400,"*","IL7-H_H3k27ac_S295_peak_2882",55,".",4.94936,8.01887,5.55484,"Promoter (<=1kb)",11,78183056,78183124,69,2,"100529077","ENSMUST00000083742.1",0,NA,"Snord42b","small nucleolar RNA, C/D box 42B"
"chr11",78245284,78246379,1096,"*","IL7-H_H3k27ac_S295_peak_2883",37,".",4.14617,6.07201,3.73778,"Promoter (<=1kb)",11,78245746,78255496,9751,1,"20316","ENSMUST00000002133.8",0,"ENSMUSG00000002064","Sdf2","stromal cell derived factor 2"
"chr11",78247702,78248146,445,"*","IL7-H_H3k27ac_S295_peak_2884",17,".",2.96725,3.85299,1.71035,"Promoter (1-2kb)",11,78206746,78245987,39242,2,"20926","ENSMUST00000002121.4",-1715,"ENSMUSG00000002052","Supt6","SPT6, histone chaperone and transcription elongation factor"
"chr11",78261414,78262427,1014,"*","IL7-H_H3k27ac_S295_peak_2885",76,".",6.10794,10.3303,7.68322,"Promoter (<=1kb)",11,78261752,78264032,2281,1,"72503","ENSMUST00000125459.1",0,"ENSMUSG00000010277","Bltp2","bridge-like lipid transfer protein family member 2"
"chr11",78301138,78302374,1237,"*","IL7-H_H3k27ac_S295_peak_2886",50,".",5.11984,7.47449,5.03793,"Promoter (<=1kb)",11,78301529,78322457,20929,1,"54141","ENSMUST00000045026.3",0,"ENSMUSG00000002055","Spag5","sperm associated antigen 5"
"chr11",78310837,78311784,948,"*","IL7-H_H3k27ac_S295_peak_2887",20,".",3.08959,4.34499,2.07912,"Promoter (1-2kb)",11,78313115,78314084,970,1,"54141","ENSMUST00000141026.1",-1331,"ENSMUSG00000002055","Spag5","sperm associated antigen 5"
"chr11",78322574,78323018,445,"*","IL7-H_H3k27ac_S295_peak_2888",33,".",3.80978,5.68696,3.32006,"Promoter (<=1kb)",11,78322968,78327781,4814,1,"11676","ENSMUST00000017534.14",0,"ENSMUSG00000017390","Aldoc","aldolase C, fructose-bisphosphate"
"chr11",78327781,78328711,931,"*","IL7-H_H3k27ac_S295_peak_2889",36,".",4.18978,6.05851,3.6743,"Promoter (<=1kb)",11,78328415,78342782,14368,1,"276846","ENSMUST00000048073.8",0,"ENSMUSG00000041958","Pigs","phosphatidylinositol glycan anchor biosynthesis, class S"
"chr11",78343201,78343612,412,"*","IL7-H_H3k27ac_S295_peak_2890",13,".",2.80158,3.52114,1.37429,"Promoter (<=1kb)",11,78343482,78349164,5683,1,"22248","ENSMUST00000002127.13",0,"ENSMUSG00000002058","Unc119","unc-119 lipid binding chaperone"
"chr11",78352894,78353516,623,"*","IL7-H_H3k27ac_S295_peak_2891",25,".",3.36542,4.83246,2.52262,"Distal Intergenic",11,78347935,78348998,1064,1,"22248","ENSMUST00000125720.1",4959,"ENSMUSG00000002058","Unc119","unc-119 lipid binding chaperone"
"chr11",78465179,78466844,1666,"*","IL7-H_H3k27ac_S295_peak_2892",38,".",4.40416,6.18664,3.85105,"Promoter (<=1kb)",11,78465697,78471945,6249,1,"52466","ENSMUST00000001126.3",0,"ENSMUSG00000020829","Slc46a1","solute carrier family 46, member 1"
"chr11",78511658,78512802,1145,"*","IL7-H_H3k27ac_S295_peak_2893",46,".",4.57213,7.11422,4.64698,"Promoter (<=1kb)",11,78507055,78512172,5118,2,"195040","ENSMUST00000052566.7",0,"ENSMUSG00000051232","Tmem199","transmembrane protein 199"
"chr11",78535914,78537269,1356,"*","IL7-H_H3k27ac_S295_peak_2894",23,".",3.25076,4.63843,2.37275,"Promoter (<=1kb)",11,78522850,78536271,13422,2,"21927","ENSMUST00000017759.8",0,"ENSMUSG00000017615","Tnfaip1","tumor necrosis factor, alpha-induced protein 1 (endothelial)"
"chr11",78549926,78551678,1753,"*","IL7-H_H3k27ac_S295_peak_2895",53,".",5.00992,7.89626,5.39722,"Promoter (<=1kb)",11,78541817,78550777,8961,2,"69071","ENSMUST00000103242.4",0,"ENSMUSG00000037278","Tmem97","transmembrane protein 97"
"chr11",78697045,78697583,539,"*","IL7-H_H3k27ac_S295_peak_2896",49,".",4.78983,7.49586,4.99749,"Promoter (<=1kb)",11,78567168,78697373,130206,2,"18099","ENSMUST00000142739.7",0,"ENSMUSG00000017376","Nlk","nemo like kinase"
"chr11",78751477,78752006,530,"*","IL7-H_H3k27ac_S295_peak_2897",19,".",3.31289,4.16922,1.96233,"Promoter (<=1kb)",11,78750506,78751729,1224,2,"69109","ENSMUST00000059468.5",0,"ENSMUSG00000049489","Ccnq","cyclin Q"
"chr11",78791967,78793956,1990,"*","IL7-H_H3k27ac_S295_peak_2898",48,".",4.82695,7.36498,4.89202,"Distal Intergenic",11,78826584,78846870,20287,1,"66274","ENSMUST00000147875.8",-32628,"ENSMUSG00000072640","Lyrm9","LYR motif containing 9"
"chr11",78826582,78827109,528,"*","IL7-H_H3k27ac_S295_peak_2899",48,".",5.14317,7.32022,4.89765,"Promoter (<=1kb)",11,78826584,78846870,20287,1,"66274","ENSMUST00000147875.8",0,"ENSMUSG00000072640","Lyrm9","LYR motif containing 9"
"chr11",78981979,78985567,3589,"*","IL7-H_H3k27ac_S295_peak_2900",113,".",7.97216,14.209,11.3735,"Promoter (<=1kb)",11,78962974,78984946,21973,2,"16859","ENSMUST00000108268.9",0,"ENSMUSG00000001123","Lgals9","lectin, galactose binding, soluble 9"
"chr11",79000729,79009645,8917,"*","IL7-H_H3k27ac_S295_peak_2901",143,".",9.4714,17.2905,14.3243,"Distal Intergenic",11,79017036,79020410,3375,2,"16706","ENSMUST00000209031.1",10765,"ENSMUSG00000018334","Ksr1","kinase suppressor of ras 1"
"chr11",79016748,79019974,3227,"*","IL7-H_H3k27ac_S295_peak_2902",41,".",4.48057,6.54488,4.17159,"Promoter (<=1kb)",11,79017036,79020410,3375,2,"16706","ENSMUST00000209031.1",436,"ENSMUSG00000018334","Ksr1","kinase suppressor of ras 1"
"chr11",79022316,79023902,1587,"*","IL7-H_H3k27ac_S295_peak_2903",46,".",5.10573,7.04985,4.62935,"Promoter (<=1kb)",11,79023597,79031057,7461,1,"790910","ENSMUST00000143473.1",0,NA,"Gm11201","predicted gene 11201"
"chr11",79042306,79042600,295,"*","IL7-H_H3k27ac_S295_peak_2904",14,".",2.68138,3.54603,1.40195,"Intron (ENSMUST00000018478.10/16706, intron 5 of 18)",11,79045183,79057627,12445,2,"16706","ENSMUST00000129463.1",15027,"ENSMUSG00000018334","Ksr1","kinase suppressor of ras 1"
"chr11",79056117,79056440,324,"*","IL7-H_H3k27ac_S295_peak_2905",18,".",3.11394,4.00737,1.82038,"Promoter (1-2kb)",11,79045183,79057627,12445,2,"16706","ENSMUST00000129463.1",1187,"ENSMUSG00000018334","Ksr1","kinase suppressor of ras 1"
"chr11",79075421,79077448,2028,"*","IL7-H_H3k27ac_S295_peak_2906",54,".",5.08673,7.83081,5.41031,"Promoter (<=1kb)",11,79030625,79074486,43862,2,"16706","ENSMUST00000208969.1",-935,"ENSMUSG00000018334","Ksr1","kinase suppressor of ras 1"
"chr11",79122618,79126215,3598,"*","IL7-H_H3k27ac_S295_peak_2907",34,".",4.07799,5.86841,3.49604,"Intron (ENSMUST00000018478.10/16706, intron 1 of 18)",11,79013440,79146407,132968,2,"16706","ENSMUST00000018478.10",20192,"ENSMUSG00000018334","Ksr1","kinase suppressor of ras 1"
"chr11",79146133,79146463,331,"*","IL7-H_H3k27ac_S295_peak_2908",50,".",4.83917,7.59789,5.09353,"Promoter (<=1kb)",11,79013440,79146407,132968,2,"16706","ENSMUST00000018478.10",0,"ENSMUSG00000018334","Ksr1","kinase suppressor of ras 1"
"chr11",79253874,79254830,957,"*","IL7-H_H3k27ac_S295_peak_2909",75,".",6.63534,10.1762,7.55151,"Promoter (<=1kb)",11,79239372,79254671,15300,2,"78889","ENSMUST00000017821.11",0,"ENSMUSG00000017677","Wsb1","WD repeat and SOCS box-containing 1"
"chr11",79287729,79288011,283,"*","IL7-H_H3k27ac_S295_peak_2910",27,".",3.51044,5.07906,2.74736,"Distal Intergenic",11,79239372,79254671,15300,2,"78889","ENSMUST00000017821.11",-33058,"ENSMUSG00000017677","Wsb1","WD repeat and SOCS box-containing 1"
"chr11",79339101,79340092,992,"*","IL7-H_H3k27ac_S295_peak_2911",58,".",5.23886,8.44598,5.89484,"Promoter (<=1kb)",11,79339693,79345186,5494,1,"18015","ENSMUST00000145839.1",0,"ENSMUSG00000020716","Nf1","neurofibromin 1"
"chr11",79519074,79521018,1945,"*","IL7-H_H3k27ac_S295_peak_2912",18,".",3.0926,4.03267,1.85665,"Promoter (2-3kb)",11,79515056,79523762,8707,2,"216984","ENSMUST00000179322.1",2744,"ENSMUSG00000093938","Evi2b","ecotropic viral integration site 2b"
"chr11",79522437,79524774,2338,"*","IL7-H_H3k27ac_S295_peak_2913",25,".",3.76899,4.78782,2.53559,"Promoter (<=1kb)",11,79515056,79523762,8707,2,"216984","ENSMUST00000179322.1",0,"ENSMUSG00000093938","Evi2b","ecotropic viral integration site 2b"
